CustomerID,total_spend,visit_count,repetitiveness
17236.0,916.13,6,repetitive
17237.0,314.69,2,repetitive
17238.0,3744.65,17,repetitive
17239.0,379.95,2,repetitive
17242.0,1135.04,2,repetitive
17243.0,8628.55,30,repetitive
17244.0,954.9,1,single
17245.0,171.45,1,single
17247.0,282.19,1,single
17248.0,318.65,1,single
17250.0,384.52,2,repetitive
17251.0,283.28,1,single
17252.0,353.86,2,repetitive
17253.0,178.26,1,single
17254.0,272.44,2,repetitive
17255.0,298.41,2,repetitive
17256.0,240.0,2,repetitive
17259.0,603.37,2,repetitive
17262.0,1253.36,5,repetitive
17263.0,63.44,1,single
17265.0,562.9,2,repetitive
17266.0,310.64,3,repetitive
17267.0,317.62,2,repetitive
17268.0,763.64,4,repetitive
17272.0,2144.53,5,repetitive
17274.0,111.98,1,single
17277.0,1065.35,2,repetitive
17278.0,246.04,1,single
17279.0,187.83,1,single
17282.0,1703.41,3,repetitive
17284.0,1641.68,7,repetitive
17286.0,153.92,1,single
17287.0,1064.11,7,repetitive
17288.0,1419.73,7,repetitive
17289.0,936.16,4,repetitive
17290.0,525.24,2,repetitive
17291.0,550.8,1,single
17293.0,1875.11,9,repetitive
17295.0,556.95,3,repetitive
17297.0,131.78,1,single
17298.0,498.42,2,repetitive
17299.0,669.11,4,repetitive
17301.0,197.63,1,single
17302.0,1119.93,6,repetitive
17303.0,250.04,1,single
17306.0,8600.73,20,repetitive
17307.0,-152.64,1,single
17309.0,82.75,1,single
17311.0,1384.85,2,repetitive
17312.0,644.3,3,repetitive
17313.0,2288.13,2,repetitive
17314.0,2514.76,11,repetitive
17315.0,6204.46,43,repetitive
17317.0,2524.02,5,repetitive
17320.0,1200.62,3,repetitive
17321.0,700.86,2,repetitive
17323.0,908.99,9,repetitive
17324.0,990.23,4,repetitive
17325.0,96.8,1,single
17329.0,523.11,2,repetitive
17330.0,363.9,2,repetitive
17331.0,175.2,1,single
17333.0,494.25,1,single
17334.0,306.6,3,repetitive
17337.0,1944.32,7,repetitive
17338.0,6612.18,10,repetitive
17339.0,243.36,2,repetitive
17340.0,11891.18,14,repetitive
17341.0,781.36,3,repetitive
17343.0,193.64,1,single
17344.0,160.57,1,single
17345.0,537.74,5,repetitive
17346.0,2611.58,16,repetitive
17347.0,228.96,1,single
17348.0,1159.52,5,repetitive
17349.0,110.75,1,single
17350.0,1256.19,5,repetitive
17351.0,587.15,3,repetitive
17353.0,1740.0,2,repetitive
17354.0,1393.06,1,single
17356.0,178.22,1,single
17357.0,388.14,2,repetitive
17358.0,365.85,2,repetitive
17359.0,127.86,1,single
17360.0,585.79,3,repetitive
17361.0,488.2,3,repetitive
17362.0,312.23,2,repetitive
17364.0,4455.73,12,repetitive
17365.0,4801.56,8,repetitive
17367.0,168.4,1,single
17368.0,1349.52,9,repetitive
17370.0,446.18,4,repetitive
17371.0,423.89,3,repetitive
17372.0,1342.68,8,repetitive
17373.0,646.92,4,repetitive
17374.0,495.77,2,repetitive
17375.0,372.5,4,repetitive
17376.0,203.2,2,repetitive
17377.0,3925.92,21,repetitive
17379.0,404.66,1,single
17381.0,20272.43,30,repetitive
17382.0,65.4,1,single
17383.0,199.29,1,single
17384.0,336.4,2,repetitive
17385.0,261.11,1,single
17386.0,2686.42,6,repetitive
17387.0,784.11,2,repetitive
17388.0,1259.56,4,repetitive
17389.0,31300.08,43,repetitive
17391.0,508.8,2,repetitive
17392.0,457.91,2,repetitive
17394.0,203.87,1,single
17396.0,7330.8,6,repetitive
17397.0,696.41,2,repetitive
17398.0,653.38,3,repetitive
17400.0,2129.96,5,repetitive
17402.0,2633.85,13,repetitive
17403.0,281.62,1,single
17404.0,30300.82,17,repetitive
17405.0,967.22,5,repetitive
17406.0,1928.72,5,repetitive
17408.0,32.65,1,single
17409.0,771.85,2,repetitive
17410.0,1214.72,5,repetitive
17411.0,748.94,4,repetitive
17412.0,1258.06,7,repetitive
17414.0,778.0,2,repetitive
17415.0,507.84,1,single
17416.0,6838.34,9,repetitive
17418.0,463.46,2,repetitive
17419.0,4200.97,14,repetitive
17420.0,598.83,3,repetitive
17422.0,1853.13,10,repetitive
17423.0,663.63,4,repetitive
17425.0,759.17,2,repetitive
17426.0,5022.26,7,repetitive
17427.0,100.8,1,single
17428.0,17078.45,32,repetitive
17429.0,512.12,4,repetitive
17430.0,265.76,2,repetitive
17431.0,403.3,1,single
17432.0,365.76,2,repetitive
17433.0,303.16,1,single
17434.0,2333.42,9,repetitive
17436.0,216.3,2,repetitive
17438.0,378.3,2,repetitive
17440.0,177.1,5,repetitive
17442.0,2210.26,10,repetitive
17443.0,534.24,1,single
17444.0,2940.04,3,repetitive
17446.0,120.9,2,repetitive
17447.0,541.53,2,repetitive
17448.0,-4287.63,1,single
17449.0,2504.86,8,repetitive
17450.0,187482.17,55,repetitive
17451.0,1648.95,8,repetitive
17453.0,486.72,2,repetitive
17454.0,517.53,4,repetitive
17455.0,131.7,1,single
17456.0,249.86,1,single
17457.0,1737.7,5,repetitive
17458.0,316.5,1,single
17459.0,657.3,2,repetitive
17460.0,452.63,8,repetitive
17461.0,757.46,3,repetitive
17462.0,662.94,3,repetitive
17463.0,1881.36,6,repetitive
17464.0,289.96,1,single
17466.0,763.28,2,repetitive
17468.0,137.0,2,repetitive
17469.0,1843.06,6,repetitive
17470.0,1125.07,5,repetitive
17472.0,710.29,3,repetitive
17475.0,194.37,1,single
17480.0,506.51,2,repetitive
17481.0,1249.34,5,repetitive
17483.0,414.04,3,repetitive
17486.0,396.87,1,single
17489.0,376.64,2,repetitive
17490.0,1926.88,11,repetitive
17491.0,3541.92,11,repetitive
17492.0,374.57,1,single
17495.0,497.56,2,repetitive
17496.0,271.05,1,single
17498.0,272.22,1,single
17499.0,622.88,1,single
17500.0,1138.0,3,repetitive
17501.0,288.6,2,repetitive
17502.0,689.1,4,repetitive
17503.0,558.96,2,repetitive
17504.0,2745.28,10,repetitive
17505.0,1145.84,2,repetitive
17506.0,294.29,2,repetitive
17507.0,605.58,2,repetitive
17508.0,387.31,1,single
17509.0,6100.74,11,repetitive
17510.0,308.48,1,single
17511.0,88125.38,47,repetitive
17512.0,2920.04,11,repetitive
17513.0,513.2,1,single
17514.0,208.65,1,single
17515.0,639.02,4,repetitive
17516.0,768.08,5,repetitive
17517.0,153.94,1,single
17519.0,1839.07,7,repetitive
17520.0,546.81,1,single
17521.0,721.96,4,repetitive
17522.0,1070.71,5,repetitive
17523.0,652.74,4,repetitive
17524.0,145.0,1,single
17525.0,422.7,1,single
17526.0,706.7,7,repetitive
17527.0,888.86,6,repetitive
17528.0,3540.1,11,repetitive
17530.0,2385.0,11,repetitive
17531.0,293.45,2,repetitive
17534.0,223.36,1,single
17535.0,164.4,1,single
17536.0,76.5,1,single
17537.0,897.62,2,repetitive
17538.0,98.42,1,single
17540.0,570.4,3,repetitive
17542.0,170.75,1,single
17545.0,645.96,3,repetitive
17547.0,-11.8,1,single
17548.0,-141.48,3,repetitive
17549.0,148.86,2,repetitive
17550.0,267.16,3,repetitive
17551.0,306.84,1,single
17552.0,909.96,5,repetitive
17553.0,1487.6,1,single
17554.0,1952.45,5,repetitive
17555.0,483.26,2,repetitive
17556.0,157.9,1,single
17557.0,541.46,3,repetitive
17560.0,854.95,5,repetitive
17561.0,167.62,1,single
17562.0,1107.38,8,repetitive
17564.0,454.01,3,repetitive
17566.0,901.21,2,repetitive
17567.0,4012.56,10,repetitive
17569.0,344.14,1,single
17571.0,1498.51,4,repetitive
17572.0,226.75,4,repetitive
17573.0,362.9,3,repetitive
17574.0,185.65,1,single
17576.0,3457.78,21,repetitive
17578.0,124.74,2,repetitive
17579.0,440.2,4,repetitive
17580.0,215.72,3,repetitive
17581.0,10736.11,30,repetitive
17582.0,175.27,1,single
17584.0,1227.3,3,repetitive
17585.0,1133.07,4,repetitive
17588.0,1240.2,3,repetitive
17589.0,2404.17,4,repetitive
17590.0,1479.22,3,repetitive
17591.0,2215.02,8,repetitive
17593.0,3911.56,6,repetitive
17594.0,993.18,2,repetitive
17595.0,388.79,2,repetitive
17596.0,2827.93,7,repetitive
17597.0,2044.37,1,single
17600.0,161.67,1,single
17601.0,116.01,1,single
17602.0,5050.77,9,repetitive
17603.0,-1165.3,5,repetitive
17604.0,309.36,2,repetitive
17608.0,193.42,2,repetitive
17609.0,1103.92,6,repetitive
17611.0,3947.87,19,repetitive
17612.0,1992.76,10,repetitive
17613.0,4509.37,16,repetitive
17614.0,390.07,1,single
17615.0,329.6,3,repetitive
17616.0,571.2,3,repetitive
17618.0,971.58,3,repetitive
17619.0,218.52,1,single
17620.0,81.44,1,single
17621.0,1336.1,4,repetitive
17623.0,527.05,1,single
17624.0,843.48,2,repetitive
17625.0,2047.0,4,repetitive
17628.0,75.75,1,single
17629.0,1784.12,9,repetitive
17630.0,503.6,2,repetitive
17631.0,528.33,3,repetitive
17633.0,1242.34,6,repetitive
17634.0,2361.97,9,repetitive
17636.0,265.93,2,repetitive
17637.0,547.06,2,repetitive
17639.0,108.5,1,single
17640.0,621.66,1,single
17642.0,712.29,2,repetitive
17643.0,101.55,1,single
17644.0,2768.98,17,repetitive
17646.0,995.66,4,repetitive
17647.0,133.06,1,single
17648.0,1789.55,5,repetitive
17649.0,861.74,2,repetitive
17650.0,166.08,1,single
17651.0,3886.67,14,repetitive
17652.0,4737.13,18,repetitive
17653.0,1175.88,5,repetitive
17654.0,117.55,1,single
17655.0,2571.74,8,repetitive
17656.0,1674.69,5,repetitive
17658.0,485.88,3,repetitive
17659.0,2954.75,14,repetitive
17660.0,196.0,1,single
17663.0,1788.27,9,repetitive
17664.0,604.64,2,repetitive
17666.0,728.16,2,repetitive
17667.0,2055.51,5,repetitive
17668.0,347.75,2,repetitive
17669.0,3406.72,7,repetitive
17670.0,205.7,1,single
17671.0,1284.08,6,repetitive
17672.0,3106.62,4,repetitive
17673.0,1622.22,7,repetitive
17674.0,551.04,2,repetitive
17675.0,20098.1,41,repetitive
17676.0,1383.27,7,repetitive
17677.0,16219.22,43,repetitive
17678.0,298.11,1,single
17679.0,1992.11,2,repetitive
17680.0,184.4,1,single
17682.0,2459.33,7,repetitive
17684.0,239.41,1,single
17685.0,3191.53,7,repetitive
17686.0,5739.46,7,repetitive
17690.0,4748.45,16,repetitive
17691.0,290.4,2,repetitive
17692.0,733.44,5,repetitive
17693.0,187.02,3,repetitive
17694.0,283.12,1,single
17695.0,765.34,2,repetitive
17696.0,2201.05,14,repetitive
17697.0,338.95,1,single
17698.0,154.95,1,single
17700.0,2508.89,6,repetitive
17701.0,417.95,1,single
17702.0,1719.72,6,repetitive
17703.0,798.74,3,repetitive
17704.0,885.19,2,repetitive
17705.0,1781.12,10,repetitive
17706.0,10097.37,20,repetitive
17707.0,152.4,2,repetitive
17708.0,267.08,2,repetitive
17709.0,137.45,1,single
17711.0,385.1,2,repetitive
17712.0,522.91,1,single
17714.0,153.0,1,single
17715.0,326.4,1,single
17716.0,5505.79,12,repetitive
17718.0,139.35,1,single
17719.0,5367.8,18,repetitive
17720.0,1195.94,4,repetitive
17722.0,2380.64,6,repetitive
17723.0,3276.4,6,repetitive
17724.0,995.65,4,repetitive
17725.0,3371.13,14,repetitive
17727.0,1042.55,2,repetitive
17728.0,2515.68,5,repetitive
17730.0,5288.83,15,repetitive
17731.0,878.2,5,repetitive
17732.0,303.97,1,single
17733.0,692.19,2,repetitive
17734.0,700.63,3,repetitive
17735.0,13110.02,19,repetitive
17736.0,337.49,4,repetitive
17737.0,168.24,2,repetitive
17738.0,1863.35,5,repetitive
17739.0,2786.05,8,repetitive
17742.0,355.11,2,repetitive
17744.0,2291.08,7,repetitive
17746.0,98.8,2,repetitive
17747.0,64.65,2,repetitive
17749.0,674.52,2,repetitive
17750.0,1797.57,9,repetitive
17752.0,80.64,1,single
17754.0,1739.92,6,repetitive
17757.0,5585.49,31,repetitive
17758.0,3456.7,9,repetitive
17759.0,834.99,3,repetitive
17760.0,287.59,2,repetitive
17761.0,712.78,1,single
17763.0,15.0,1,single
17764.0,818.82,2,repetitive
17765.0,371.88,3,repetitive
17767.0,271.2,1,single
17768.0,2273.18,3,repetitive
17769.0,3960.63,12,repetitive
17770.0,1143.27,5,repetitive
17771.0,245.81,2,repetitive
17772.0,182.77,2,repetitive
17774.0,1215.46,5,repetitive
17775.0,56.4,1,single
17777.0,665.86,3,repetitive
17779.0,642.17,5,repetitive
17781.0,188.02,2,repetitive
17783.0,283.47,2,repetitive
17785.0,131.94,1,single
17786.0,278.74,2,repetitive
17787.0,1865.19,4,repetitive
17788.0,1117.9,2,repetitive
17789.0,225.9,1,single
17790.0,1965.55,14,repetitive
17791.0,106.1,1,single
17793.0,323.04,1,single
17795.0,350.39,2,repetitive
17796.0,697.9,4,repetitive
17797.0,780.43,3,repetitive
17799.0,3026.08,12,repetitive
17800.0,1199.01,9,repetitive
17802.0,1251.84,4,repetitive
17805.0,512.31,1,single
17806.0,546.04,1,single
17809.0,4627.62,15,repetitive
17811.0,7677.71,51,repetitive
17812.0,732.16,4,repetitive
17813.0,1714.6,7,repetitive
17816.0,36.56,4,repetitive
17817.0,387.68,3,repetitive
17819.0,3661.07,8,repetitive
17820.0,-24.05,2,repetitive
17824.0,298.4,1,single
17827.0,1995.46,5,repetitive
17828.0,1599.97,9,repetitive
17829.0,889.24,1,single
17830.0,398.7,3,repetitive
17831.0,35.4,1,single
17832.0,155.37,1,single
17835.0,350.64,3,repetitive
17836.0,110.21,1,single
17837.0,1560.53,10,repetitive
17838.0,2312.7,6,repetitive
17839.0,338.8,1,single
17841.0,40340.78,168,repetitive
17843.0,205.48,1,single
17844.0,51.56,1,single
17846.0,2033.1,1,single
17848.0,901.2,9,repetitive
17849.0,605.8,4,repetitive
17850.0,5288.63,34,repetitive
17852.0,114.34,2,repetitive
17854.0,311.26,2,repetitive
17855.0,208.97,1,single
17856.0,1393.79,6,repetitive
17857.0,26763.34,25,repetitive
17858.0,5155.66,12,repetitive
17859.0,148.21,1,single
17860.0,252.8,1,single
17861.0,2059.2,9,repetitive
17862.0,330.9,1,single
17863.0,3160.0,6,repetitive
17864.0,597.5,3,repetitive
17865.0,10158.54,27,repetitive
17866.0,325.7,2,repetitive
17867.0,622.75,8,repetitive
17869.0,428.18,5,repetitive
17870.0,1889.4,13,repetitive
17871.0,155.9,1,single
17873.0,1764.36,6,repetitive
17874.0,658.26,7,repetitive
17877.0,237.61,1,single
17878.0,379.45,1,single
17879.0,178.52,1,single
17880.0,458.92,1,single
17881.0,133.35,1,single
17883.0,671.77,4,repetitive
17884.0,717.45,4,repetitive
17885.0,190.19,1,single
17886.0,899.61,3,repetitive
17887.0,111.35,1,single
17888.0,525.78,10,repetitive
17889.0,203.87,2,repetitive
17890.0,602.09,2,repetitive
17891.0,203.86,1,single
17892.0,244.1,3,repetitive
17893.0,112.25,1,single
17894.0,1119.81,8,repetitive
17895.0,98.0,1,single
17896.0,256.32,1,single
17897.0,541.1,4,repetitive
17898.0,152.06,2,repetitive
17899.0,155.8,1,single
17900.0,15.0,4,repetitive
17901.0,110.38,1,single
17904.0,178.92,2,repetitive
17905.0,800.24,4,repetitive
17906.0,72.9,1,single
17908.0,243.28,1,single
17911.0,366.23,1,single
17912.0,295.61,6,repetitive
17913.0,411.6,2,repetitive
17914.0,336.43,1,single
17917.0,341.28,3,repetitive
17919.0,1304.04,1,single
17920.0,4204.1,17,repetitive
17921.0,826.52,4,repetitive
17923.0,207.5,1,single
17924.0,2894.33,13,repetitive
17925.0,244.08,1,single
17926.0,397.29,2,repetitive
17928.0,212.54,2,repetitive
17929.0,834.5,5,repetitive
17930.0,1740.48,5,repetitive
17931.0,408.36,2,repetitive
17932.0,1331.57,3,repetitive
17934.0,704.25,2,repetitive
17935.0,145.79,2,repetitive
17936.0,389.84,1,single
17937.0,4301.22,7,repetitive
17939.0,99.14,1,single
17940.0,1983.58,14,repetitive
17941.0,304.56,1,single
17942.0,77.5,1,single
17946.0,149.58,2,repetitive
17947.0,176.68,1,single
17948.0,358.56,1,single
17949.0,52750.84,52,repetitive
17950.0,472.12,4,repetitive
17951.0,990.84,4,repetitive
17954.0,2295.37,16,repetitive
17955.0,557.3,4,repetitive
17956.0,12.75,1,single
17957.0,111.68,1,single
17958.0,508.46,1,single
17960.0,73.78,1,single
17961.0,1296.44,39,repetitive
17962.0,102.83,1,single
17964.0,471.7,2,repetitive
17965.0,2622.57,14,repetitive
17966.0,1098.43,5,repetitive
17967.0,123.07,1,single
17968.0,277.35,1,single
17969.0,228.2,2,repetitive
17970.0,582.59,1,single
17972.0,136.04,1,single
17973.0,337.04,1,single
17974.0,740.79,3,repetitive
17975.0,4393.61,14,repetitive
17976.0,353.19,1,single
17977.0,288.14,1,single
17978.0,300.92,1,single
17979.0,737.81,4,repetitive
17980.0,811.45,3,repetitive
17984.0,152.68,1,single
17985.0,634.95,1,single
17986.0,20.8,1,single
17987.0,198.57,1,single
17988.0,191.17,8,repetitive
17990.0,630.84,3,repetitive
17991.0,93.35,2,repetitive
17994.0,629.69,6,repetitive
17995.0,76.1,1,single
17997.0,1511.3,12,repetitive
17999.0,382.06,2,repetitive
18001.0,417.23,2,repetitive
18004.0,169.47,1,single
18005.0,249.72,2,repetitive
18006.0,444.68,1,single
18008.0,2116.19,9,repetitive
18009.0,252.24,2,repetitive
18010.0,174.8,1,single
18011.0,102.79,1,single
18013.0,187.29,2,repetitive
18014.0,166.42,1,single
18015.0,120.03,1,single
18016.0,1483.56,5,repetitive
18017.0,523.0,3,repetitive
18018.0,122.14,2,repetitive
18019.0,38.45,1,single
18022.0,668.11,1,single
18024.0,236.78,3,repetitive
18027.0,115.31,1,single
18030.0,220.7,3,repetitive
18032.0,73.5,1,single
18033.0,97.97,1,single
18034.0,422.88,2,repetitive
18035.0,730.4,3,repetitive
18036.0,405.62,3,repetitive
18037.0,70.02,6,repetitive
18040.0,357.2,2,repetitive
18041.0,4161.14,22,repetitive
18042.0,165.05,1,single
18043.0,559.51,3,repetitive
18044.0,2085.65,11,repetitive
18045.0,189.4,1,single
18048.0,172.29,2,repetitive
18050.0,74.4,1,single
18053.0,297.07,2,repetitive
18055.0,6752.14,11,repetitive
18056.0,363.65,1,single
18058.0,170.16,1,single
18059.0,296.71,4,repetitive
18061.0,2119.41,10,repetitive
18062.0,720.52,3,repetitive
18064.0,814.0,2,repetitive
18065.0,2380.08,12,repetitive
18066.0,318.0,1,single
18067.0,396.33,1,single
18068.0,101.7,1,single
18069.0,2021.82,7,repetitive
18071.0,453.0,2,repetitive
18072.0,0.0,2,repetitive
18073.0,3864.44,13,repetitive
18074.0,489.6,1,single
18075.0,2538.72,14,repetitive
18077.0,2633.01,11,repetitive
18078.0,336.13,2,repetitive
18079.0,3651.97,4,repetitive
18080.0,1231.5,2,repetitive
18081.0,343.45,3,repetitive
18082.0,703.37,1,single
18084.0,87.53,2,repetitive
18085.0,689.95,2,repetitive
18086.0,101.34,1,single
18087.0,3770.12,4,repetitive
18088.0,167.67,1,single
18092.0,9065.76,12,repetitive
18093.0,2083.42,5,repetitive
18094.0,3017.3,7,repetitive
18095.0,580.05,2,repetitive
18096.0,911.15,3,repetitive
18097.0,2692.85,7,repetitive
18099.0,168.31,1,single
18101.0,223.65,2,repetitive
18102.0,256438.49,57,repetitive
18104.0,754.64,1,single
18105.0,113.48,1,single
18106.0,430.7,1,single
18108.0,264.65,2,repetitive
18109.0,7925.32,31,repetitive
18110.0,206.05,2,repetitive
18112.0,352.69,2,repetitive
18113.0,76.32,1,single
18114.0,220.1,1,single
18116.0,1418.03,8,repetitive
18117.0,320.72,1,single
18118.0,5595.77,31,repetitive
18119.0,181.12,1,single
18120.0,111.15,1,single
18121.0,673.1,2,repetitive
18122.0,1826.21,6,repetitive
18123.0,589.44,2,repetitive
18125.0,1141.34,5,repetitive
18126.0,206.83,1,single
18127.0,348.73,3,repetitive
18129.0,112.55,1,single
18130.0,1045.74,4,repetitive
18133.0,715.5,2,repetitive
18135.0,681.91,5,repetitive
18136.0,761.83,4,repetitive
18138.0,152.65,1,single
18139.0,8393.22,8,repetitive
18141.0,-35.4,1,single
18142.0,1014.9,4,repetitive
18143.0,1000.16,2,repetitive
18144.0,2888.75,12,repetitive
18145.0,2861.55,4,repetitive
18146.0,160.35,2,repetitive
18147.0,179.34,2,repetitive
18149.0,612.08,3,repetitive
18150.0,566.58,3,repetitive
18151.0,653.35,2,repetitive
18154.0,399.19,2,repetitive
18155.0,347.82,4,repetitive
18156.0,734.94,2,repetitive
18158.0,451.75,3,repetitive
18159.0,530.15,1,single
18160.0,638.06,2,repetitive
18161.0,1612.79,6,repetitive
18164.0,394.7,2,repetitive
18165.0,302.46,1,single
18167.0,1355.51,6,repetitive
18168.0,1133.64,8,repetitive
18169.0,202.65,1,single
18170.0,980.31,3,repetitive
18171.0,1208.51,7,repetitive
18172.0,7490.17,22,repetitive
18173.0,2106.84,4,repetitive
18174.0,104.0,1,single
18176.0,448.65,2,repetitive
18177.0,1314.17,6,repetitive
18178.0,1573.41,6,repetitive
18179.0,1793.17,6,repetitive
18180.0,1843.75,6,repetitive
18181.0,382.8,1,single
18183.0,600.52,6,repetitive
18184.0,49.8,1,single
18185.0,304.25,1,single
18188.0,1998.49,4,repetitive
18189.0,1084.34,3,repetitive
18190.0,274.51,3,repetitive
18191.0,207.8,1,single
18192.0,957.97,1,single
18193.0,212.96,3,repetitive
18194.0,896.0,2,repetitive
18196.0,689.13,2,repetitive
18198.0,5083.06,21,repetitive
18200.0,163.8,1,single
18202.0,1396.99,3,repetitive
18203.0,160.42,1,single
18204.0,1979.3,4,repetitive
18205.0,517.36,2,repetitive
18209.0,139.1,1,single
18210.0,2621.38,6,repetitive
18211.0,600.07,5,repetitive
18212.0,248.42,1,single
18213.0,232.48,1,single
18215.0,299.34,1,single
18216.0,481.75,1,single
18217.0,621.75,2,repetitive
18218.0,626.38,4,repetitive
18219.0,2019.77,11,repetitive
18220.0,297.78,2,repetitive
18221.0,1033.31,6,repetitive
18222.0,443.0,1,single
18223.0,6315.23,27,repetitive
18224.0,158.95,1,single
18225.0,5361.02,17,repetitive
18226.0,5192.1,14,repetitive
18227.0,93.75,1,single
18228.0,769.2,3,repetitive
18229.0,7276.9,20,repetitive
18230.0,2716.6,10,repetitive
18231.0,2066.17,6,repetitive
18232.0,582.47,5,repetitive
18233.0,440.0,1,single
18235.0,1796.48,3,repetitive
18236.0,882.24,6,repetitive
18237.0,987.1,5,repetitive
18239.0,1561.61,5,repetitive
18240.0,422.58,1,single
18241.0,2058.09,18,repetitive
18242.0,2232.49,4,repetitive
18245.0,2507.56,8,repetitive
18246.0,596.1,2,repetitive
18248.0,783.02,4,repetitive
18249.0,95.34,1,single
18250.0,342.92,2,repetitive
18251.0,4314.72,1,single
18252.0,526.67,2,repetitive
18255.0,103.3,1,single
18256.0,-50.1,1,single
18257.0,2265.38,12,repetitive
18259.0,2338.6,3,repetitive
18260.0,2595.0,8,repetitive
18261.0,324.24,2,repetitive
18262.0,149.48,1,single
18263.0,1211.08,4,repetitive
18265.0,801.51,2,repetitive
18268.0,0.0,2,repetitive
18269.0,138.9,2,repetitive
18270.0,238.95,3,repetitive
18272.0,3064.78,7,repetitive
18273.0,204.0,3,repetitive
18274.0,0.0,2,repetitive
18276.0,323.36,3,repetitive
18277.0,97.63,2,repetitive
18278.0,173.9,1,single
18280.0,180.6,1,single
18281.0,80.82,1,single
18282.0,176.6,3,repetitive
18283.0,2094.88,16,repetitive
18287.0,1837.28,3,repetitive
